week_start,category,sama_sector,future_ratio,next_week_sales,baseline4,target,net_sales_ratio_mean_4,net_sales_ratio_mean_8,net_sales_ratio_mean_13,net_sales_change_1,net_sales_change_4,net_sales_change_13,gross_sales_ratio_mean_4,gross_sales_ratio_mean_8,gross_sales_ratio_mean_13,gross_sales_change_1,gross_sales_change_4,gross_sales_change_13,invoice_count_ratio_mean_4,invoice_count_ratio_mean_8,invoice_count_ratio_mean_13,invoice_count_change_1,invoice_count_change_4,invoice_count_change_13,observed_customer_count_ratio_mean_4,observed_customer_count_ratio_mean_8,observed_customer_count_ratio_mean_13,observed_customer_count_change_1,observed_customer_count_change_4,observed_customer_count_change_13,unique_products_ratio_mean_4,unique_products_ratio_mean_8,unique_products_ratio_mean_13,unique_products_change_1,unique_products_change_4,unique_products_change_13,units_ratio_mean_4,units_ratio_mean_8,units_ratio_mean_13,units_change_1,units_change_4,units_change_13,avg_invoice_value_ratio_mean_4,avg_invoice_value_ratio_mean_8,avg_invoice_value_ratio_mean_13,avg_invoice_value_change_1,avg_invoice_value_change_4,avg_invoice_value_change_13,avg_unit_value_ratio_mean_4,avg_unit_value_ratio_mean_8,avg_unit_value_ratio_mean_13,avg_unit_value_change_1,avg_unit_value_change_4,avg_unit_value_change_13,return_rate_value_ratio_mean_4,return_rate_value_ratio_mean_8,return_rate_value_ratio_mean_13,return_rate_value_change_1,return_rate_value_change_4,return_rate_value_change_13,electronic_share_ratio_mean_4,electronic_share_ratio_mean_8,electronic_share_ratio_mean_13,electronic_share_change_1,electronic_share_change_4,electronic_share_change_13,merchant_sales,merchant_invoices,merchant_customers,merchant_units,merchant_returns,merchant_gross,merchant_sales_ratio_mean_4,merchant_sales_ratio_mean_13,merchant_sales_change_1,merchant_sales_change_4,merchant_sales_change_13,merchant_invoices_ratio_mean_4,merchant_invoices_ratio_mean_13,merchant_invoices_change_1,merchant_invoices_change_4,merchant_invoices_change_13,merchant_customers_ratio_mean_4,merchant_customers_ratio_mean_13,merchant_customers_change_1,merchant_customers_change_4,merchant_customers_change_13,merchant_units_ratio_mean_4,merchant_units_ratio_mean_13,merchant_units_change_1,merchant_units_change_4,merchant_units_change_13,merchant_return_rate,category_share_ratio_4,category_share_change_1,sama_predicted_value_h1_index_52median,sama_predicted_value_h2_index_52median,sama_predicted_count_h1_index_52median,sama_predicted_count_h2_index_52median,sama_predicted_value_h1_change_vs_last,sama_predicted_value_h2_change_vs_last,sama_predicted_count_h1_change_vs_last,sama_predicted_count_h2_change_vs_last,sama_sama_expected_value_change_h2_vs_h1,sama_sama_expected_count_change_h2_vs_h1,current_ramadan,next_ramadan,current_eid_fitr,next_eid_fitr,current_hajj,next_hajj,current_eid_adha,next_eid_adha,current_salary_period,current_national_day,current_founding_day,current_week_sin,current_week_cos,next_salary_period,next_national_day,next_founding_day,next_week_sin,next_week_cos,category_Clothing and footwear,category_Education,category_Food and non-alcoholic beverages,category_Furniture and household equipment,category_Information and communication,category_Other retail goods,category_Personal care and miscellaneous goods,category_Recreation and culture
2023-10-08,Food and non-alcoholic beverages,Beverage and Food,0.897387694870998,169521.81644490437,188905.8847294241,0,0.8822414839868655,0.9042658398213828,0.9057286020599813,1.5131447521825077e-05,0.08561586346258503,-0.11027805278578309,0.8860995777520025,0.8952866158909377,0.8990777429718328,0.008911745851414167,0.08613740305727897,-0.1238713470099099,1.1791197543500511,1.2583287820862916,1.492822966507177,0.25217391304347825,0.16835699797160245,0.9658703071672355,1.1460534493474208,1.2438448566610456,1.4685126194560159,0.21957671957671956,0.1670886075949367,0.897119341563786,1.032640949554896,1.0393230462916874,1.0774849158463005,0.023529411764705882,-0.011363636363636364,0.17040358744394618,1.2728980096653764,0.8455903049852034,0.9484930197631157,0.27555657562543034,0.14859670152523458,0.9038092628117292,0.7279406595079814,0.6997357232144444,0.5618558820803025,-0.2013768047467707,-0.07081836686275267,-0.5474157456011015,0.6580714279281837,0.7858841379868545,0.7000862138149285,-0.20904194676216145,-0.05437878968746401,-0.53980229526978,1.2160040564625327,0.7723900627996707,0.7893390329253542,0.6020217695765067,0.020712870095238717,-0.3922269541623225,0.9677040803404628,0.9696447086061455,0.9636619227490062,0.019560185185185208,0.01489400584795329,-0.06334301549145298,983764.0948582663,3250,2559,229207.0,23502.088350015085,1007266.1832082814,0.9330528020935335,0.9397624978704006,-0.08223845331955819,-0.003521867115222993,0.020839877638961616,1.1918951132300357,1.5126020335099526,0.2485593545908567,0.20281273131014063,1.0634920634920635,1.1601496089765386,1.4759094942324755,0.21683309557774608,0.15844273426889996,0.9914396887159533,1.279365695124521,1.35182915099955,0.1570559579999495,0.051799062954584044,1.5743182532908038,0.023332549768679517,0.9489638061464141,0.08962413501044186,1.0393691694706602,0.9477923785345876,1.1486712127815537,1.0999583030316011,-0.1084108990104484,-0.1869670762576377,-0.0306755498750006,-0.0717827125965417,-0.08810805017692758,-0.042408053068547225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9945804760746727,0.10396959464707627,0.0,0.0,0.0,-0.9748896198114074,0.22268863730322982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-15,Food and non-alcoholic beverages,Beverage and Food,1.2389345839479682,230724.77940574428,186228.3791211321,0,0.9102899206067784,0.9229475706360897,0.9132997014429716,0.017167874282771684,-0.05942358741849964,0.1405998724470099,0.9283125135052009,0.9293313745608446,0.9267234383446782,0.037888255160346655,-0.03890635929534861,0.10679905603027014,1.1478942213516161,1.2008196721311475,1.4236591291347411,0.017361111111111112,0.17670682730923695,1.3346613545816732,1.1391355831853167,1.2138801261829653,1.4338454482916763,0.04338394793926247,0.19950124688279303,1.3930348258706469,1.0236220472440944,1.0236220472440944,1.0622250157133877,-0.0038314176245210726,0.0196078431372549,0.14537444933920704,0.9717436879044754,0.6432630773117927,0.7887262224878,-0.23269036994386066,0.021364246024142556,-0.5798455111531489,0.7626385395275922,0.7490016280849671,0.5883649463356507,-0.00018993927154193556,-0.20067055722596053,-0.5114495426890795,0.902726706549931,1.0803433063619474,0.906015942406684,0.35263290659392704,-0.0590099032290451,1.6342668837550018,1.7586586459282947,1.277801516370423,1.572073651047532,0.8432817916772074,0.960369815049006,-0.3995916949859291,1.017560965294706,1.0215364354110448,1.0118849629032154,0.04966182197310604,-0.0069137006338371824,-0.004624961216258282,887551.4213829383,3279,2634,173808.0,28793.50868713759,916344.9300700759,0.8563621964771551,0.8482072671739203,-0.09780055399276354,-0.07476223562364148,-0.006359595950014908,1.142807353838111,1.4313007857094888,0.008923076923076922,0.21040974529346623,1.2946116165150454,1.13217279174726,1.4251467099513047,0.029308323563892145,0.22454672245467225,1.2964254577157803,0.9476861002439989,1.0266576094982132,-0.24169855196394527,0.10829268292682927,-0.018948437896875794,0.03142212909382895,1.0652450160787519,0.12743127784475847,0.9334180200053188,1.0510570281793157,1.1123534955609546,1.1330142429347372,-0.1185086345263443,-0.007413961265513,-0.0380468590911664,-0.0201796335113059,0.12603035901677417,0.01857390429951722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9748896198114074,0.22268863730322982,0.0,0.0,0.0,-0.9410804696806755,0.3381827162727261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-22,Food and non-alcoholic beverages,Beverage and Food,1.3662585623531343,250559.9647046436,183391.32255690987,0,1.258100853349514,1.2422115745647833,1.2128324706507256,0.361032958732667,-0.046879354539450066,0.35208803659649957,1.24227120191656,1.2281383167398268,1.191491853796666,0.3146842420222059,-0.0544660390630152,0.316675490269367,1.1125945705384959,1.2189176011701608,1.4211999300332343,0.06655290102389079,0.4880952380952381,1.4131274131274132,1.0941111722619703,1.1886397608370702,1.387671821305842,0.033264033264033266,0.34688346883468835,1.4603960396039604,1.0296650717703348,1.0528375733855186,1.0836690424542919,0.03461538461538462,0.12083333333333333,0.20089285714285715,1.3570556492725798,1.49826361199574,1.2795840228430515,0.7072507269486915,1.1574112487405914,1.0213226719973347,1.1271297056517948,0.9986393594890052,0.7864596683063735,0.2761045021077486,-0.35950292625051045,-0.43969471763441065,0.8943658302154119,0.7793362813359535,0.7183172385872879,-0.22994073379491572,-0.5617275280784093,-0.3486069747744346,0.3986658788373687,0.4282860414691114,0.35339621668311477,-0.7917574298749819,-0.470536739376759,-0.7451704101542478,1.00391907323259,0.9910764955947954,0.9802172070846467,-0.03259853300733486,-0.07325490196078424,-0.017546067415730247,1085717.4653527117,3282,2653,277872.0,21312.374921948263,1107029.8402746601,1.0779160846480016,1.0350059875376738,0.22327274701560504,-0.09707891093271467,0.03227522311291718,1.057515708071532,1.3519868179225554,0.0009149130832570906,0.3995735607675906,1.1792828685258965,1.0666398633028444,1.3506030701754386,0.00721336370539104,0.3199004975124378,1.319055944055944,1.2645173621302825,1.5269802715759955,0.5987296326981497,1.0971471698113207,1.4583045809225543,0.019251852250577586,1.1669968068509078,0.11261610466934115,1.087885890594286,1.170373166520332,1.1021594751212662,1.1669550618516835,0.1369879278556325,0.223198290303092,0.0267988142022115,0.0871639728948854,0.07582346332388323,0.05878966537332375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9410804696806755,0.3381827162727261,1.0,0.0,0.0,-0.8936426477968741,0.44877925312851974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-29,Food and non-alcoholic beverages,Beverage and Food,1.1806503953308927,241285.73395409438,204366.79215820777,0,1.226030716921348,1.284966380692909,1.2903291542284132,0.08596902920434854,0.5034371884868302,0.25749486789559584,1.218969707761069,1.278927065050737,1.2750267424919766,0.09294526740906664,0.5046089711358853,0.2706969745914554,0.8371681415929203,0.9160009682885499,1.0439728353140916,-0.2432,0.02826086956521739,0.5766666666666667,0.8251516822945394,0.8915375446960667,1.0184331797235022,-0.24748490945674045,-0.010582010582010581,0.4609375,1.004739336492891,1.0246495891735137,1.056424409690279,-0.01486988847583643,0.0392156862745098,0.1471861471861472,1.2703418776135602,1.5230368120171263,1.3321762954875525,0.09323663534970605,0.8267615331650218,0.8704643730024441,1.4340998271685954,1.3716864833473235,1.153955041380401,0.4349485058196995,0.46211650465949666,-0.20243454467509778,0.9390719333896987,0.7880323048735435,0.7373510589361185,-0.0002665186394401712,-0.1763517329330772,-0.32065160238697843,0.6769416475411473,0.7351721941106087,0.586669430970666,0.7126502598604869,0.05316967703842667,2.125489483905312,1.013157765184071,1.0114319769754359,1.0098770297835737,0.023892067372724153,0.06004228329809715,-0.07410903050437946,1127893.310634404,2584,1937,268461.0,19477.20123786981,1147370.5118722739,1.1044442224382365,1.0744116870884746,0.0388460595206422,0.05222086745043256,0.00908674074596366,0.8338846308995562,1.0341727726125238,-0.21267519804996954,-0.0072992700729927005,0.5566265060240964,0.7919860983338445,0.9647153474829515,-0.2698831511496419,-0.07893485496909178,0.412837345003647,1.1311384234232336,1.3937465780258038,-0.03386811193643116,0.35521340770842275,1.0635448934256746,0.01697551142924791,1.1176330359850155,0.045360878305155755,1.1605828385286,1.0746298410315918,1.1537360165315662,1.139783803766108,-0.0614975483342253,-0.1310032278953973,0.0159092912776892,0.0036238270300499,-0.07406020030933791,-0.012093072042079545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8936426477968741,0.44877925312851974,0.0,0.0,0.0,-0.833263145893403,0.5528765953590633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-11-05,Food and non-alcoholic beverages,Beverage and Food,1.12214633612194,250264.5249415807,223023.07362734666,0,1.0818868650212539,1.1714919723857693,1.2234679625183476,-0.037014016830188866,0.4477670322781741,0.19522443561965583,1.0813045270529884,1.1715440595671063,1.2140175502975077,-0.032721549582398715,0.44252045837424375,0.20116094590351358,0.7662025924147864,0.7906861530839733,0.8643559406765539,-0.15644820295983086,-0.3072916666666667,0.3854166666666667,0.7460890493381468,0.7581779272393764,0.8317853457172343,-0.1711229946524064,-0.3275488069414317,0.29707112970711297,0.9490874159462056,0.9629629629629629,0.9825581395348837,-0.06792452830188679,-0.05363984674329502,0.029166666666666667,0.64036931133083,0.7309836307329303,0.6163334328061275,-0.5329178811940899,-0.3310781632359292,0.2501176945322483,1.349159630318127,1.4301136949760491,1.3389277126914678,0.1415848873165932,1.0900095503564617,-0.1372816103797973,1.5425351777460996,1.4782570963219028,1.5343227251005493,1.070895912030281,1.1564858240425806,-0.039161711607524005,0.9074149952462843,0.9644729307766639,0.7445443745876967,0.28744805825111863,-0.15363119187168617,0.33117703750947625,1.0388871149175973,1.04644953088418,1.056155399328077,0.0477033562499522,0.0893028916939869,0.022556390977443577,1014953.2207441635,1979,1562,119567.0,28671.9765890733,1043625.1973332367,0.9863214391681566,0.969767995702289,-0.10013366408451813,0.03170386686087655,-0.03918106927429872,0.7116145271485077,0.7813819286256644,-0.23413312693498453,-0.3910769230769231,0.2884114583333333,0.7111313453221033,0.7688463140358185,-0.19359834796076406,-0.3896053145760063,0.24660814046288906,0.5695646581907043,0.6195573972204695,-0.5546205966602226,-0.4783449022063026,0.04186018141735577,0.02747344224951493,1.1013861210498261,0.07014335878018402,1.074797683974999,1.021876308939447,1.1323168114008757,1.124051913563779,-0.1009620763120523,-0.1452293126859825,0.0024005934808786,-0.0049160324082266,-0.049238452803349375,-0.0072991037083266486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.833263145893403,0.5528765953590633,0.0,0.0,0.0,-0.7608163763489766,0.6489672114053316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,Food and non-alcoholic beverages,Beverage and Food,1.0023860385113783,243789.05619711307,243208.75075151573,0,1.0290111855279163,1.1655467472772936,1.243291027726957,0.0372122745938828,0.47629685777298286,0.2687145370113549,1.0498917298312591,1.188096368460046,1.258487109524745,0.060436796637491456,0.4738597978701478,0.30192155828431955,0.5566417481311098,0.5120338534779159,0.5254718556873226,-0.39348370927318294,-0.5870307167235495,-0.0546875,0.4929472902746845,0.43741765480895917,0.4502399332359691,-0.4645161290322581,-0.6548856548856549,-0.23853211009174313,0.9432485322896281,0.9460255152109912,0.9519902765116985,-0.024291497975708502,-0.07307692307692308,0.10550458715596331,0.6505530230750203,0.7328675782727254,0.6022153109084687,-0.009576070583171939,-0.1365725541694025,0.4095398514661971,1.6300204772957403,2.0402212698901114,2.191335152291127,0.7101144527395008,2.5748345398965613,0.34211124576407775,1.4103871425902554,1.4727774836125365,1.6601248851143233,0.07068979771307393,0.7069874312975173,-0.07634994716178718,1.9384085686346253,1.8076117045823101,1.4544868017528125,1.0969949650817457,-0.0371352132587453,1.5739806710298463,1.036627605962328,1.051270259316058,1.0557497463274528,0.009794389316251524,0.04792984299541321,0.14170530135053416,994771.3778921862,1249,840,92830.0,33635.793190589226,1028407.1710827753,0.9421665955011927,0.9551264503943402,-0.019884505452556725,0.12080421925546929,-0.06232701118334135,0.5493732131075434,0.49531740947500075,-0.3688731682668014,-0.619091186337298,-0.10337401292175162,0.4805491990846682,0.4190812449629658,-0.4622279129321383,-0.6810933940774487,-0.2964824120603015,0.48939675510392366,0.47910603187105794,-0.22361521155502773,-0.46590490656356437,0.120675085109979,0.032706688689437304,1.0891277664971422,0.05825515499354821,1.0051984714406916,1.0775142207527983,1.0785925386323885,1.1117474530494886,-0.0379950754996265,0.0312132539335381,-0.0196050597062603,0.0105313534211768,0.07194176211635184,0.03073905411874933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7608163763489766,0.6489672114053316,0.0,0.0,0.0,-0.6773515089992289,0.7356595226437754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,Food and non-alcoholic beverages,Beverage and Food,0.8670033086695974,213694.48439983663,246474.81994935795,0,0.9891032935827007,1.13425567678226,1.1799088832209532,-0.025874497178452256,0.05662277292026107,0.39654470732339353,0.9810997374979743,1.1258305280197891,1.163109814917079,-0.0517187849320722,0.06309447948830531,0.3960310107920151,0.7919366450683946,0.605060506050605,0.604089219330855,0.13636363636363635,-0.56,-0.2005813953488372,0.8164794007490637,0.6045060658578856,0.5985216473072862,0.3132530120481928,-0.5613682092555332,-0.21014492753623187,1.0059642147117296,0.9868356899073623,0.9945570003023889,0.04979253112033195,-0.05947955390334572,0.06751054852320675,0.8474722387569531,0.8066622707402251,0.6725896148747034,0.12134709397066812,-0.4328883028405033,0.08384522496981152,1.160686575232654,1.6246799226739335,1.7691730594153376,-0.1427695575170379,1.4014153930005937,0.7469504702518087,1.0470521614839425,1.2890563463624223,1.3708009097621694,-0.15433747484012064,0.8745768863753771,0.28803539345841456,0.6573398249662431,0.6634273219258225,0.5288933443271376,-0.6367303182920537,0.6796737785040574,-0.0237247044764401,1.012096954281076,1.0455748462113026,1.048708019967785,-0.005649717514124275,0.07712193020249891,0.012881854987118097,992689.2433400995,1395,1110,111616.0,17190.202526523357,1009879.445866623,0.961370868229594,0.9538726655745877,-0.002093078468440179,-0.08568363776149686,-0.010545559563687764,0.7742472596087138,0.5617333663734357,0.11689351481184948,-0.5749542961608776,-0.26268498942917545,0.8148284088823637,0.5628803245436106,0.32142857142857145,-0.5816057293629853,-0.2749836708033965,0.753558805956042,0.5797369662783529,0.2023699235161047,-0.5983186503138136,-0.12512933061608403,0.01702203426050688,1.0264292158705863,-0.023831299489849123,1.0433919707923278,1.1412654802608966,1.0523448787536498,1.1091088830099471,0.1036000570556079,0.2071212778981668,0.0070394307326844,0.0613596366713222,0.09380320359782512,0.053940495556481505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6773515089992289,0.7356595226437754,1.0,0.0,0.0,-0.5840772771211428,0.8116980561457271,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-11-26,Food and non-alcoholic beverages,Beverage and Food,0.8342512794040745,197933.16535610805,237258.4498731562,0,0.9006822918807847,0.9677639050562248,1.034458399465248,-0.12344513025614977,-0.1471323654928809,-0.0024668429271613433,2.192057544491668,2.9225327353816914,3.4571200395166812,2.696763622976524,2.5957967125618278,2.801099337991037,0.771806167400881,0.5160530191458027,0.49859894921190895,-0.20363636363636364,-0.5369978858350951,-0.48711943793911006,0.8201603665521191,0.5331347728965004,0.5067508710801394,-0.17889908256880735,-0.5213903743315508,-0.4440993788819876,0.9969604863221885,0.9637610186092067,0.9702669902912621,-0.02766798418972332,-0.07169811320754717,-0.042801556420233464,2.9433567971843377,3.7393542076642716,4.6142409029716625,6.77785312923852,3.0347271082520857,0.4977333358207563,1.1148017660337237,1.5679273083721064,1.8152159465408604,0.10069675424456073,0.8420383156249649,0.9449619089958999,0.5053316155860563,0.6301659390929795,0.632328950632714,-0.5247064245685428,-0.10878812467701447,1.537901271929718,3.641165669086723,6.5802220325038885,9.739732080947306,50.40066839268974,49.41096651210985,5.970699456640394,0.960140691706897,0.9846625021791854,0.9943884310256105,-0.0519406392694064,-0.002653149567815797,-0.0019812707994736854,1312731.1163968612,1139,888,223425.0,714555.330586329,2027286.44698319,1.2168593445275353,1.2529176729062836,0.322398852615666,0.16387880309219302,0.07500672686138554,0.7906976744186046,0.4777376266374137,-0.18351254480286738,-0.5592105263157895,-0.531082750102923,0.8072727272727273,0.467065868263473,-0.2,-0.5415591120289107,-0.5088495575221239,1.6325136362473924,1.2247416342369792,1.0017291427752293,-0.16775621039927588,-0.37020270213131806,0.35246885394496696,0.725362768365324,-0.33714788998035616,1.1516195279798989,1.060401676007109,1.063500751353909,1.1142768188510368,0.2569883520075526,0.1574244121479406,0.0834033115638421,0.1351296122782936,-0.07920832337117323,0.047744270450666315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5840772771211428,0.8116980561457271,0.0,0.0,0.0,-0.4823444726291631,0.8759816263621598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-12-03,Food and non-alcoholic beverages,Beverage and Food,0.7460811639212582,168927.92672187742,226420.30772365961,1,0.8741846848723507,0.8807924360177694,0.9505772941232096,-0.07375632126395038,-0.1796731530187953,0.1213734836520938,0.5154348415984707,0.6620014176698534,0.788422401770606,-0.7698718437297348,-0.14451307436107783,0.17420071032073048,1.1719500480307397,0.7810499359795134,0.7117214144677796,0.3926940639269406,-0.23558897243107768,-0.3130630630630631,1.205955334987593,0.7876823338735819,0.7063953488372093,0.3575418994413408,-0.2161290322580645,-0.3305785123966942,0.9734151329243353,0.9430411094601288,0.9392835458409229,-0.032520325203252036,-0.03643724696356275,-0.008333333333333333,0.21009464321312285,0.2708984865083202,0.32821137599273575,-0.931081299901598,-0.4046696793630299,-0.559649820931158,0.7321743322706025,0.9725381365636407,1.1653262314984043,-0.3349266700223119,0.07314889162459232,0.6324256614476381,1.4955155466288097,1.7860270357932255,1.9168508897054348,2.339125026178512,0.4369953889188764,1.66651580068317,0.2714374329982685,0.49451188748210556,0.7292430461465352,-0.9218854066235297,2.058633803182329,2.8427423297595893,0.9497278576071256,0.954511029165651,0.9651033923934708,-0.029942460102051906,-0.07656702025072325,-0.006787652831843844,1064990.4654505386,1505,1196,79039.0,43475.907576965576,1108466.3730275042,0.9758955442447975,1.0116132300522016,-0.18872154994414433,0.04930005017343338,0.06534886784237325,1.138426626323752,0.6517104693381299,0.32133450395083407,-0.23951490651844365,-0.3926553672316384,1.1859196826970748,0.651853094080161,0.34684684684684686,-0.23431498079385404,-0.41941747572815535,0.6236925687005583,0.4504310080292342,-0.6462392301667226,-0.3389564010136576,-0.5334620106719554,0.039221674770540664,0.8789468212321868,0.14170871748445774,1.0614846279869277,1.0191082659279962,1.1201721193240284,1.0705267709077764,-0.2478680785289012,-0.2778945280694702,-0.026135928244261,-0.0692969927970542,-0.03992178590404738,-0.044319393028823706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4823444726291631,0.8759816263621598,0.0,0.0,0.0,-0.3736263839865089,0.9275792824277426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-12-10,Food and non-alcoholic beverages,Beverage and Food,0.8960718277894165,184668.0004323561,206086.1581687338,0,0.8196956468253781,0.7519690224304872,0.8066865839344733,-0.14654056879273542,-0.3250025078012543,0.10038502287110701,0.4485855141107053,0.5460507346909422,0.6463522466040068,-0.17633766310686536,-0.33552630143769396,0.10400066551993406,0.915057915057915,0.6832432432432433,0.5796801505174035,-0.22295081967213115,-0.02066115702479339,-0.5192697768762677,0.9304556354916067,0.7116001834021092,0.5904940295012877,-0.20164609053497942,0.1686746987951807,-0.5088607594936709,0.9701952723535457,0.9463659147869674,0.9393753827311696,-0.008403361344537815,-0.02074688796680498,-0.10606060606060606,0.2023681377825619,0.25962409492015026,0.31387824546024384,-0.07410084944876197,-0.4434546442151005,-0.5764890670855206,0.8843329323039969,0.9896611553635151,1.2126829542286057,0.09833386716546709,-0.31076205437933974,1.2889865665631046,1.262195414625014,1.442865243882652,1.5776411393686904,-0.11041895178026277,0.19392551147101844,1.6067819735432136,0.11929144728070122,0.2173506163532163,0.3140291184296691,-0.5680851158817958,-0.37001781756303853,0.14127129662504276,1.0146572248190084,1.0096416849329368,1.016773290051622,0.0598163315959295,-0.030823142387184442,0.08194536975349771,1027078.7950170408,1303,1016,75690.0,12277.81027509218,1039356.605292133,0.9342410181464109,0.9727700976680063,-0.035598131310461474,0.03247722827863281,0.04035262654262703,0.9756645451141894,0.5918174830549927,-0.13421926910299004,0.04323458767013611,-0.5177646188008882,0.9653206650831354,0.582903040734366,-0.1505016722408027,0.20952380952380953,-0.5400633770937076,0.6181677113747269,0.46002800459106985,-0.04237148749351586,-0.18463858666379404,-0.6526691109999587,0.011812894835686587,0.8671376598461207,-0.11503755963582514,0.9644749025810656,0.909745567549704,1.075151058121142,1.0089606900861396,-0.0779824619907246,-0.13030254477096,0.0076389285403262,-0.0543951372987874,-0.05674521429733259,-0.06156378448873223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3736263839865089,0.9275792824277426,0.0,0.0,0.0,-0.25949746012870334,0.9657437901362618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-12-17,Food and non-alcoholic beverages,Beverage and Food,1.2477975826518226,238711.03236417533,191305.89422754454,0,0.9653021992762378,0.8436552568541599,0.8804159481784504,0.09317626763035511,-0.24250906372497408,0.024613639753654836,0.5125411076198041,0.611147961216482,0.7101211411237012,0.10075304722231711,-0.2286871901821358,0.03607112003647708,0.9252525252525252,0.7700714585960488,0.5899722552516845,-0.03375527426160337,-0.16727272727272727,-0.5401606425702812,0.9276807980049875,0.7957219251336899,0.5961538461538461,-0.041237113402061855,-0.14678899082568808,-0.5361596009975063,0.9230769230769231,0.8898043254376931,0.8701580415246359,-0.0847457627118644,-0.14624505928853754,-0.15294117647058825,0.2345073885251417,0.31177767914589377,0.35498164233039947,0.10550458715596331,-0.4513175741135439,-0.45741521364246024,1.0259931049816349,1.0406925621257308,1.2965630452285974,0.13136583156503995,-0.09034931233348421,1.2281990943114414,1.1522730615156405,1.2926204430848205,1.4853704698360537,-0.004298073466949724,0.4057545374662302,0.9095100822708125,0.14722744027020115,0.2670653460179725,0.3915034122247436,0.25930982021729415,1.1838947450137143,0.4974908165884778,1.024526884149803,1.0072526261496106,1.0199649787257572,0.004132875857766676,-0.021288209606986935,0.012776044915782945,944433.0038584241,1203,972,85622.0,20603.35010519155,965036.3539636157,0.8685972181161312,0.8954622143776718,-0.08046684593195738,-0.048611627259410664,-0.015465402858950358,0.934368932038835,0.5767443575748635,-0.07674597083653108,-0.13763440860215054,-0.5559246954595792,0.9548133595284872,0.588268156424581,-0.04330708661417323,-0.12432432432432433,-0.5481171548117155,0.7384771958876699,0.5383125085842846,0.13121944774739067,-0.23288775802752293,-0.4540283755778734,0.02134981756963774,1.1036972344694396,0.1888383391007819,0.9566579871085306,1.082947467258276,1.0106965147353209,1.0625591525345324,-0.0427194329675882,0.0836522346472681,-0.0456947267685939,0.0032742644309442,0.1320111072625354,0.05131375941549887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25949746012870334,0.9657437901362618,1.0,0.0,0.0,-0.1416105093871293,0.9899224533422392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
