y,fold_id,merchant_logreg,merchant_extra,merchant_mean,merchant_disagreement,drift_adjusted_score,market_v3__risk_mean,market_v3__risk_max,market_v3__risk_p75,market_v3__risk_p90,market_v3__risk_share_25,market_v3__risk_share_50,market_v3__precursor_mean,market_v3__precursor_share_2
0,0,0.9272906679597995,0.7050758813833028,0.8161832746715512,0.22221478657649674,0.8748571597081265,0.037146371463000746,0.06117445199920177,0.046420345006498075,0.05309027683280563,0.0,0.0,0.2727272727272727,0.0
0,0,0.8986737154499167,0.6855179583840826,0.7920958369169997,0.21315575706583412,0.8385279903171112,0.037146371463000746,0.06117445199920177,0.046420345006498075,0.05309027683280563,0.0,0.0,0.2727272727272727,0.0
0,0,0.6013159139911433,0.3497123763334566,0.47551414516229995,0.25160353765768667,0.5375965477784037,0.09642735417298637,0.2787245389959934,0.11801024438390917,0.16231849547235078,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091
0,0,0.36392125726413205,0.29623874436806896,0.3300800008161005,0.06768251289606309,0.36897392483030667,0.09642735417298637,0.2787245389959934,0.11801024438390917,0.16231849547235078,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091
0,0,0.622794336181795,0.35908575064032333,0.4909400434110592,0.2637085855414717,0.5743828269148568,0.09642735417298637,0.2787245389959934,0.11801024438390917,0.16231849547235078,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091
0,0,0.527975587537575,0.339777161286276,0.4338763744119255,0.188198426251299,0.49310591623795796,0.09642735417298637,0.2787245389959934,0.11801024438390917,0.16231849547235078,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091
0,0,0.6398793754295101,0.4624671763197164,0.5511732758746133,0.17741219910979372,0.6457274310422603,0.09642735417298637,0.2787245389959934,0.11801024438390917,0.16231849547235078,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091
1,0,0.5570697008941743,0.3510795233304004,0.45407461211228733,0.2059901775637739,0.5039652838998621,0.09642735417298637,0.2787245389959934,0.11801024438390917,0.16231849547235078,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091
0,0,0.40979902026291587,0.3054432732669259,0.35762114676492085,0.10435574699598998,0.39362987289901286,0.09642735417298637,0.2787245389959934,0.11801024438390917,0.16231849547235078,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091
0,0,0.18561135639554854,0.20396141162916584,0.1947863840123572,0.018350055233617296,0.22681406971556844,0.12565019727725144,0.7174040662809728,0.06614027317709337,0.14033828004443752,0.09090909090909091,0.09090909090909091,2.727272727272727,0.5454545454545454
0,0,0.4713504491631502,0.21058155542707463,0.3409660022951124,0.2607688937360756,0.3668534668775152,0.12565019727725144,0.7174040662809728,0.06614027317709337,0.14033828004443752,0.09090909090909091,0.09090909090909091,2.727272727272727,0.5454545454545454
0,0,0.3772928875807803,0.22489352248886035,0.3010932050348203,0.15239936509191992,0.32178889823269974,0.12565019727725144,0.7174040662809728,0.06614027317709337,0.14033828004443752,0.09090909090909091,0.09090909090909091,2.727272727272727,0.5454545454545454
0,0,0.30028756406310314,0.21073724460314608,0.2555124043331246,0.08955031945995706,0.29059160373001547,0.12565019727725144,0.7174040662809728,0.06614027317709337,0.14033828004443752,0.09090909090909091,0.09090909090909091,2.727272727272727,0.5454545454545454
0,0,0.22303607889757568,0.15614404482568736,0.18959006186163152,0.06689203407188832,0.21456711494995623,0.12565019727725144,0.7174040662809728,0.06614027317709337,0.14033828004443752,0.09090909090909091,0.09090909090909091,2.727272727272727,0.5454545454545454
0,0,0.055800674783663184,0.08624321408343898,0.07102194443355109,0.030442539299775792,0.06778360554880167,0.12565019727725144,0.7174040662809728,0.06614027317709337,0.14033828004443752,0.09090909090909091,0.09090909090909091,2.727272727272727,0.5454545454545454
0,0,0.15207658808142208,0.12089001266819686,0.13648330037480946,0.031186575413225212,0.1776808707221778,0.12565019727725144,0.7174040662809728,0.06614027317709337,0.14033828004443752,0.09090909090909091,0.09090909090909091,2.727272727272727,0.5454545454545454
0,0,0.8749899598125052,0.379025819725751,0.627007889769128,0.49596414008675416,0.7307448916568594,0.08716792535615585,0.6527151050850319,0.03960609984056801,0.06198359749421745,0.09090909090909091,0.09090909090909091,4.181818181818182,0.7272727272727273
0,0,0.7627303660373799,0.38768469187807264,0.5752075289577263,0.37504567415930723,0.6695698444243785,0.08716792535615585,0.6527151050850319,0.03960609984056801,0.06198359749421745,0.09090909090909091,0.09090909090909091,4.181818181818182,0.7272727272727273
0,0,0.6759260613393157,0.38041878017905095,0.5281724207591834,0.2955072811602647,0.619774593178386,0.08716792535615585,0.6527151050850319,0.03960609984056801,0.06198359749421745,0.09090909090909091,0.09090909090909091,4.181818181818182,0.7272727272727273
0,0,0.5889217851910288,0.2960237151083559,0.44247275014969234,0.2928980700826729,0.5037670673569602,0.08716792535615585,0.6527151050850319,0.03960609984056801,0.06198359749421745,0.09090909090909091,0.09090909090909091,4.181818181818182,0.7272727272727273
0,0,0.6429322836971241,0.3806290348805617,0.5117806592888429,0.26230324881656236,0.5917484532035271,0.08716792535615585,0.6527151050850319,0.03960609984056801,0.06198359749421745,0.09090909090909091,0.09090909090909091,4.181818181818182,0.7272727272727273
0,0,0.794998095313103,0.46715424191387483,0.6310761686134889,0.3278438533992281,0.7367217699949086,0.08716792535615585,0.6527151050850319,0.03960609984056801,0.06198359749421745,0.09090909090909091,0.09090909090909091,4.181818181818182,0.7272727272727273
0,0,0.9241785002698395,0.4785332985941333,0.7013558994319864,0.4456452016757062,0.7809120862192602,0.08716792535615585,0.6527151050850319,0.03960609984056801,0.06198359749421745,0.09090909090909091,0.09090909090909091,4.181818181818182,0.7272727272727273
0,0,0.942366123792548,0.7147437447321857,0.8285549342623668,0.2276223790603623,0.8937040592426674,0.07841194158659283,0.5797946638381589,0.03698114645182969,0.0484371272589022,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.09090909090909091
0,0,0.9628537061798511,0.7265157108408052,0.8446847085103282,0.23633799533904587,0.9037045192764035,0.07841194158659283,0.5797946638381589,0.03698114645182969,0.0484371272589022,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.09090909090909091
1,0,0.9359503355957299,0.6814585907656638,0.8087044631806969,0.2544917448300661,0.8556340553076253,0.07841194158659283,0.5797946638381589,0.03698114645182969,0.0484371272589022,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.09090909090909091
1,0,0.9288996243268092,0.7127623167244685,0.8208309705256389,0.21613730760234062,0.8699152017258961,0.07841194158659283,0.5797946638381589,0.03698114645182969,0.0484371272589022,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.09090909090909091
1,0,0.9459296295034777,0.7297457920522691,0.8378377107778734,0.21618383745120862,0.8932298724855602,0.07841194158659283,0.5797946638381589,0.03698114645182969,0.0484371272589022,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.09090909090909091
1,0,0.9794883424310025,0.7055351094427429,0.8425117259368726,0.2739532329882596,0.8962282378227965,0.07841194158659283,0.5797946638381589,0.03698114645182969,0.0484371272589022,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.09090909090909091
0,0,0.9553550292690904,0.6733961479791097,0.8143755886241001,0.2819588812899807,0.8426906427247198,0.07841194158659283,0.5797946638381589,0.03698114645182969,0.0484371272589022,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.09090909090909091
0,0,0.5917529034292641,0.5073944204547202,0.5495736619419922,0.08435848297454396,0.6019856704040352,0.09041956509583468,0.4596207538719958,0.07743439671995651,0.11225312571929781,0.09090909090909091,0.0,2.0,0.45454545454545453
0,0,0.8777600210848873,0.5429950242713667,0.710377522678127,0.33476499681352057,0.7502802179065926,0.09041956509583468,0.4596207538719958,0.07743439671995651,0.11225312571929781,0.09090909090909091,0.0,2.0,0.45454545454545453
0,0,0.721340211539826,0.4138321706654358,0.5675861911026309,0.30750804087439015,0.616751923332116,0.09041956509583468,0.4596207538719958,0.07743439671995651,0.11225312571929781,0.09090909090909091,0.0,2.0,0.45454545454545453
0,0,0.8482898307150754,0.5307541705472384,0.6895220006311569,0.31753566016783696,0.7281006553166904,0.09041956509583468,0.4596207538719958,0.07743439671995651,0.11225312571929781,0.09090909090909091,0.0,2.0,0.45454545454545453
0,0,0.890690790259059,0.5231521631417521,0.7069214767004055,0.3675386271173069,0.745644256730722,0.09041956509583468,0.4596207538719958,0.07743439671995651,0.11225312571929781,0.09090909090909091,0.0,2.0,0.45454545454545453
0,0,0.7753909220838945,0.48862115135365863,0.6320060367187765,0.28676977073023585,0.6837278007366558,0.09041956509583468,0.4596207538719958,0.07743439671995651,0.11225312571929781,0.09090909090909091,0.0,2.0,0.45454545454545453
0,0,0.7590457997452641,0.5248009574400485,0.6419233785926564,0.23424484230521558,0.6911353518703041,0.09041956509583468,0.4596207538719958,0.07743439671995651,0.11225312571929781,0.09090909090909091,0.0,2.0,0.45454545454545453
0,0,0.5899128065703888,0.41298432957232883,0.5014485680713588,0.17692847699805997,0.5196305065704396,0.15131261200916718,0.4545344554863416,0.21096486656574415,0.3207656464885959,0.2727272727272727,0.0,4.181818181818182,1.0
0,0,0.38419527575429374,0.30985807582772923,0.3470266757910115,0.07433719992656451,0.3418232056570938,0.15131261200916718,0.4545344554863416,0.21096486656574415,0.3207656464885959,0.2727272727272727,0.0,4.181818181818182,1.0
0,0,0.73559138093771,0.4241363641483008,0.5798638725430054,0.31145501678940923,0.619789573579403,0.15131261200916718,0.4545344554863416,0.21096486656574415,0.3207656464885959,0.2727272727272727,0.0,4.181818181818182,1.0
0,0,0.6119231385682837,0.32416828172654893,0.46804571014741636,0.2877548568417348,0.475053205156263,0.15131261200916718,0.4545344554863416,0.21096486656574415,0.3207656464885959,0.2727272727272727,0.0,4.181818181818182,1.0
0,0,0.6786420180852445,0.4310030153139216,0.554822516699583,0.2476390027713229,0.5922566270204082,0.15131261200916718,0.4545344554863416,0.21096486656574415,0.3207656464885959,0.2727272727272727,0.0,4.181818181818182,1.0
0,0,0.5865553730099587,0.41686986383705316,0.5017126184235059,0.1696855091729056,0.5210618234225737,0.15131261200916718,0.4545344554863416,0.21096486656574415,0.3207656464885959,0.2727272727272727,0.0,4.181818181818182,1.0
0,0,0.7153778782936386,0.4383128960489063,0.5768453871712724,0.27706498224473236,0.6192025816046305,0.15131261200916718,0.4545344554863416,0.21096486656574415,0.3207656464885959,0.2727272727272727,0.0,4.181818181818182,1.0
0,0,0.11291335243656142,0.10649187823592508,0.10970261533624326,0.006421474200636337,0.11673357022641953,0.028349906429844484,0.10845924983250853,0.03205578203207029,0.05045603846565144,0.0,0.0,4.2727272727272725,1.0
0,0,0.18926473628249274,0.12856880387293199,0.15891677007771238,0.060695932409560754,0.17068029618235891,0.028349906429844484,0.10845924983250853,0.03205578203207029,0.05045603846565144,0.0,0.0,4.2727272727272725,1.0
0,0,0.27210197852123313,0.14075933602000026,0.2064306572706167,0.13134264250123287,0.21348700750778238,0.028349906429844484,0.10845924983250853,0.03205578203207029,0.05045603846565144,0.0,0.0,4.2727272727272725,1.0
0,0,0.1302745795543741,0.10248773376429736,0.11638115665933574,0.027786845790076745,0.1331439714497758,0.028349906429844484,0.10845924983250853,0.03205578203207029,0.05045603846565144,0.0,0.0,4.2727272727272725,1.0
0,0,0.20491883987540915,0.11949954529938443,0.1622091925873968,0.08541929457602472,0.17935018720906407,0.028349906429844484,0.10845924983250853,0.03205578203207029,0.05045603846565144,0.0,0.0,4.2727272727272725,1.0
0,0,0.14623148265094904,0.12471271859128653,0.13547210062111778,0.021518764059662507,0.14808908792726172,0.028349906429844484,0.10845924983250853,0.03205578203207029,0.05045603846565144,0.0,0.0,4.2727272727272725,1.0
0,0,0.08785936723315196,0.09845220769386005,0.093155787463506,0.010592840460708089,0.08942325489404038,0.028349906429844484,0.10845924983250853,0.03205578203207029,0.05045603846565144,0.0,0.0,4.2727272727272725,1.0
0,1,0.4877198371068625,0.32219655783278905,0.40495819746982575,0.16552327927407345,0.4254270236077625,0.021582251554816155,0.11025912377109472,0.015160765634200568,0.028566785460558422,0.0,0.0,0.18181818181818182,0.0
0,1,0.4877714297408629,0.3207292557813537,0.4042503427611083,0.1670421739595092,0.42296079390723595,0.021582251554816155,0.11025912377109472,0.015160765634200568,0.028566785460558422,0.0,0.0,0.18181818181818182,0.0
0,1,0.49350437804729463,0.34426413459710825,0.41888425632220144,0.14924024345018638,0.43878869868987985,0.021582251554816155,0.11025912377109472,0.015160765634200568,0.028566785460558422,0.0,0.0,0.18181818181818182,0.0
0,1,0.4877198371068625,0.31527217560245546,0.401496006354659,0.17244766150440705,0.41733661484897944,0.021582251554816155,0.11025912377109472,0.015160765634200568,0.028566785460558422,0.0,0.0,0.18181818181818182,0.0
0,1,0.4877198371068624,0.2934361510781497,0.39057799409250604,0.1942836860287127,0.4044055473485897,0.021582251554816155,0.11025912377109472,0.015160765634200568,0.028566785460558422,0.0,0.0,0.18181818181818182,0.0
1,1,0.48964226236176805,0.3237697921349267,0.40670602724834737,0.16587247022684137,0.43371329244953094,0.021582251554816155,0.11025912377109472,0.015160765634200568,0.028566785460558422,0.0,0.0,0.18181818181818182,0.0
1,1,0.48964226236176805,0.3444631600877067,0.4170527112247374,0.14517910227406133,0.44230894469560095,0.021582251554816155,0.11025912377109472,0.015160765634200568,0.028566785460558422,0.0,0.0,0.18181818181818182,0.0
0,1,0.4564587302096122,0.2227520400291704,0.3396053851193913,0.2337066901804418,0.3344683822522835,0.06783986480327818,0.42667890518587476,0.03360066634272375,0.12189533561981443,0.09090909090909091,0.0,2.909090909090909,1.0
1,1,0.47793661014794,0.2299194012811464,0.3539280057145432,0.24801720886679357,0.35836009472581243,0.06783986480327818,0.42667890518587476,0.03360066634272375,0.12189533561981443,0.09090909090909091,0.0,2.909090909090909,1.0
1,1,0.4546911271327931,0.23961672460856118,0.3471539258706771,0.2150744025242319,0.3486396893589687,0.06783986480327818,0.42667890518587476,0.03360066634272375,0.12189533561981443,0.09090909090909091,0.0,2.909090909090909,1.0
0,1,0.456458730209612,0.21926391367019368,0.3378613219399028,0.2371948165394183,0.3294740196027397,0.06783986480327818,0.42667890518587476,0.03360066634272375,0.12189533561981443,0.09090909090909091,0.0,2.909090909090909,1.0
0,1,0.4564587302096122,0.2052954953935117,0.33087711280156196,0.2511632348161005,0.32389380993696837,0.06783986480327818,0.42667890518587476,0.03360066634272375,0.12189533561981443,0.09090909090909091,0.0,2.909090909090909,1.0
0,1,0.4564587302096122,0.2272431874459403,0.3418509588277763,0.2292155427636719,0.34514347076188107,0.06783986480327818,0.42667890518587476,0.03360066634272375,0.12189533561981443,0.09090909090909091,0.0,2.909090909090909,1.0
0,1,0.4564587302096122,0.2271740220799506,0.3418163761447814,0.2292847081296616,0.343762887903642,0.06783986480327818,0.42667890518587476,0.03360066634272375,0.12189533561981443,0.09090909090909091,0.0,2.909090909090909,1.0
0,1,0.13665330266186934,0.07099627347936027,0.1038247880706148,0.06565702918250907,0.10275520698761956,0.03803090477258923,0.20813607450646895,0.030640263837411877,0.036711625020840626,0.0,0.0,6.363636363636363,1.0
0,1,0.1366533026618694,0.06580610751194078,0.1012297050869051,0.07084719514992861,0.09696241715388115,0.03803090477258923,0.20813607450646895,0.030640263837411877,0.036711625020840626,0.0,0.0,6.363636363636363,1.0
0,1,0.07857747269927079,0.028657119905491087,0.053617296302380935,0.0499203527937797,0.03700509994509994,0.03803090477258923,0.20813607450646895,0.030640263837411877,0.036711625020840626,0.0,0.0,6.363636363636363,1.0
0,1,0.07350810565238679,0.025186161445031486,0.049347133548709135,0.048321944207355305,0.03432071299627809,0.03803090477258923,0.20813607450646895,0.030640263837411877,0.036711625020840626,0.0,0.0,6.363636363636363,1.0
0,1,0.07350810565238679,0.033036008057557444,0.05327205685497212,0.040472097594829344,0.04040731602678174,0.03803090477258923,0.20813607450646895,0.030640263837411877,0.036711625020840626,0.0,0.0,6.363636363636363,1.0
0,1,0.07350810565238679,0.027579792422614383,0.050543949037500584,0.04592831322977241,0.03864494071094267,0.03803090477258923,0.20813607450646895,0.030640263837411877,0.036711625020840626,0.0,0.0,6.363636363636363,1.0
0,1,0.07298584822715991,0.03270394627932778,0.052844897253243844,0.04028190194783213,0.04362097915415404,0.03803090477258923,0.20813607450646895,0.030640263837411877,0.036711625020840626,0.0,0.0,6.363636363636363,1.0
0,1,0.15131138602758742,0.09972005898209622,0.12551572250484183,0.0515913270454912,0.15668767248130383,0.010025134372061833,0.06327497895177402,0.00521687594067512,0.008982765371658388,0.0,0.0,0.8181818181818182,0.18181818181818182
0,1,0.15131138602758742,0.10897688631956762,0.1301441361735775,0.04233449970801981,0.16237160741827225,0.010025134372061833,0.06327497895177402,0.00521687594067512,0.008982765371658388,0.0,0.0,0.8181818181818182,0.18181818181818182
0,1,0.15079634077286214,0.10768816590419647,0.1292422533385293,0.043108174868665666,0.1610561229958141,0.010025134372061833,0.06327497895177402,0.00521687594067512,0.008982765371658388,0.0,0.0,0.8181818181818182,0.18181818181818182
0,1,0.28376890970242097,0.18176926424943946,0.2327690869759302,0.10199964545298151,0.26982142108104,0.010025134372061833,0.06327497895177402,0.00521687594067512,0.008982765371658388,0.0,0.0,0.8181818181818182,0.18181818181818182
0,1,0.2639055091414213,0.2053907910123295,0.2346481500768754,0.058514718129091814,0.2733000348658446,0.010025134372061833,0.06327497895177402,0.00521687594067512,0.008982765371658388,0.0,0.0,0.8181818181818182,0.18181818181818182
0,1,0.2638567338528247,0.20524578709168348,0.2345512604722541,0.05861094676114123,0.2720884481594642,0.010025134372061833,0.06327497895177402,0.00521687594067512,0.008982765371658388,0.0,0.0,0.8181818181818182,0.18181818181818182
0,1,0.26385673385282465,0.18013212925199337,0.221994431552409,0.08372460460083128,0.2597794047053507,0.010025134372061833,0.06327497895177402,0.00521687594067512,0.008982765371658388,0.0,0.0,0.8181818181818182,0.18181818181818182
0,1,0.2950466387964934,0.264155299950142,0.2796009693733177,0.030891338846351424,0.31122870720614726,0.007992825165143429,0.051626810053373544,0.004779027736695354,0.005319094260336198,0.0,0.0,0.18181818181818182,0.0
0,1,0.29344893135717953,0.2393330601434612,0.2663909957503204,0.05411587121371833,0.30182908403186526,0.007992825165143429,0.051626810053373544,0.004779027736695354,0.005319094260336198,0.0,0.0,0.18181818181818182,0.0
0,1,0.2934489313571797,0.27231596741885367,0.28288244938801665,0.021132963938326033,0.31747407514230946,0.007992825165143429,0.051626810053373544,0.004779027736695354,0.005319094260336198,0.0,0.0,0.18181818181818182,0.0
0,1,0.29344893135717953,0.27483540224540925,0.2841421668012944,0.018613529111770277,0.3203060744512853,0.007992825165143429,0.051626810053373544,0.004779027736695354,0.005319094260336198,0.0,0.0,0.18181818181818182,0.0
1,1,0.2953732149335103,0.2995756251823931,0.2974744200579517,0.004202410248882793,0.33058798658977623,0.007992825165143429,0.051626810053373544,0.004779027736695354,0.005319094260336198,0.0,0.0,0.18181818181818182,0.0
1,1,0.29344893135717953,0.23572675256503353,0.2645878419611065,0.057722178792146,0.2960783603209708,0.007992825165143429,0.051626810053373544,0.004779027736695354,0.005319094260336198,0.0,0.0,0.18181818181818182,0.0
0,1,0.29504663879649357,0.2650289185971616,0.28003777869682756,0.030017720199331965,0.31412762447270537,0.007992825165143429,0.051626810053373544,0.004779027736695354,0.005319094260336198,0.0,0.0,0.18181818181818182,0.0
0,1,0.19184804589554091,0.23149402444361433,0.21167103516957764,0.03964597854807342,0.23890270847180478,0.008418336082851492,0.023839667786113503,0.010085045191563096,0.01546016879281254,0.0,0.0,1.0,0.18181818181818182
1,1,0.19184804589554091,0.19891955014307555,0.19538379801930822,0.007071504247534638,0.22163382254056613,0.008418336082851492,0.023839667786113503,0.010085045191563096,0.01546016879281254,0.0,0.0,1.0,0.18181818181818182
