week_start,week_end,sector,value_thousand_sar,transaction_count_thousand
2020-09-20,2020-09-26,Jewelry,206555.0,183.0
2020-09-27,2020-10-03,Jewelry,222079.0,198.0
2020-10-04,2020-10-10,Jewelry,194720.0,165.0
2020-10-11,2020-10-17,Jewelry,176059.0,148.0
2020-10-18,2020-10-24,Jewelry,181507.0,140.0
2020-10-25,2020-10-31,Jewelry,225587.0,196.0
2020-11-01,2020-11-07,Jewelry,212215.0,179.0
2020-11-08,2020-11-14,Jewelry,214359.0,169.0
2020-11-15,2020-11-21,Jewelry,188254.0,153.0
2020-11-22,2020-11-28,Jewelry,228531.0,183.0
2020-11-29,2020-12-05,Jewelry,251871.0,204.0
2020-12-06,2020-12-12,Jewelry,218716.0,181.0
2020-12-13,2020-12-19,Jewelry,211729.0,164.0
2020-12-20,2020-12-26,Jewelry,220907.0,172.0
2020-12-27,2021-01-02,Jewelry,337288.0,286.0
2021-01-03,2021-01-09,Jewelry,263467.0,214.0
2021-01-10,2021-01-16,Jewelry,239481.0,187.0
2021-01-17,2021-01-23,Jewelry,203617.0,149.0
2021-01-24,2021-01-30,Jewelry,249663.0,197.0
2021-01-31,2021-02-06,Jewelry,251377.0,188.0
2021-02-07,2021-02-13,Jewelry,251217.0,180.0
2021-02-14,2021-02-20,Jewelry,262875.0,175.0
2021-02-21,2021-02-27,Jewelry,235527.0,161.0
2021-02-28,2021-03-06,Jewelry,316740.0,245.0
2021-03-07,2021-03-13,Jewelry,273983.0,208.0
2021-03-14,2021-03-20,Jewelry,309082.0,216.0
2021-03-21,2021-03-27,Jewelry,316174.0,223.0
2021-03-28,2021-04-03,Jewelry,332967.0,255.0
2021-04-04,2021-04-10,Jewelry,288473.0,222.0
2021-04-11,2021-04-17,Jewelry,203850.0,162.0
2021-04-18,2021-04-24,Jewelry,251367.0,187.0
2021-04-25,2021-05-01,Jewelry,459818.0,388.0
2021-05-02,2021-05-08,Jewelry,581110.0,495.0
2021-05-09,2021-05-15,Jewelry,482454.0,428.0
2021-05-16,2021-05-22,Jewelry,198973.0,160.0
2021-05-23,2021-05-29,Jewelry,226529.0,204.0
2021-05-30,2021-06-05,Jewelry,243969.0,221.0
2021-06-06,2021-06-12,Jewelry,225706.0,203.0
2021-06-13,2021-06-19,Jewelry,232403.0,190.0
2021-06-20,2021-06-26,Jewelry,250705.0,195.0
2021-06-27,2021-07-03,Jewelry,297066.0,257.0
2021-07-04,2021-07-10,Jewelry,255585.0,223.0
2021-07-11,2021-07-17,Jewelry,266033.0,254.0
2021-07-18,2021-07-24,Jewelry,157185.0,164.0
2021-07-25,2021-07-31,Jewelry,227054.0,217.0
2021-08-01,2021-08-07,Jewelry,219270.0,206.0
2021-08-08,2021-08-14,Jewelry,231872.0,196.0
2021-08-15,2021-08-21,Jewelry,177340.0,164.0
2021-08-22,2021-08-28,Jewelry,193782.0,195.0
2021-08-29,2021-09-04,Jewelry,188871.0,193.0
2021-09-05,2021-09-11,Jewelry,185381.0,185.0
2021-09-12,2021-09-18,Jewelry,188440.0,179.0
2021-09-19,2021-09-25,Jewelry,197281.0,196.0
2021-09-26,2021-10-02,Jewelry,230814.0,238.0
2021-10-03,2021-10-09,Jewelry,201373.0,208.0
2021-10-10,2021-10-16,Jewelry,192578.0,188.0
2021-10-17,2021-10-23,Jewelry,185021.0,172.0
2021-10-24,2021-10-30,Jewelry,207017.0,211.0
2021-10-31,2021-11-06,Jewelry,224224.0,214.0
2021-11-07,2021-11-13,Jewelry,183387.0,177.0
2021-11-14,2021-11-20,Jewelry,169148.0,157.0
2021-11-21,2021-11-27,Jewelry,217985.0,192.0
2021-11-28,2021-12-04,Jewelry,273506.0,259.0
2021-12-05,2021-12-11,Jewelry,210256.0,198.0
2021-12-12,2021-12-18,Jewelry,198677.0,171.0
2021-12-19,2021-12-25,Jewelry,191621.0,154.0
2021-12-26,2022-01-01,Jewelry,248883.0,231.0
2022-01-02,2022-01-08,Jewelry,238341.0,219.0
2022-01-09,2022-01-15,Jewelry,206335.0,188.0
2022-01-16,2022-01-22,Jewelry,156228.0,145.0
2022-01-23,2022-01-29,Jewelry,199499.0,184.0
2022-01-30,2022-02-05,Jewelry,229862.0,215.0
2022-02-06,2022-02-12,Jewelry,197189.0,181.0
2022-02-13,2022-02-19,Jewelry,214177.0,185.0
2022-02-20,2022-02-26,Jewelry,183938.0,173.0
2022-02-27,2022-03-05,Jewelry,215972.0,217.0
2022-03-06,2022-03-12,Jewelry,201481.0,198.0
2022-03-13,2022-03-19,Jewelry,218671.0,198.0
2022-03-20,2022-03-26,Jewelry,217054.0,196.0
2022-03-27,2022-04-02,Jewelry,220101.0,226.0
2022-04-03,2022-04-09,Jewelry,201546.0,184.0
2022-04-10,2022-04-16,Jewelry,252077.0,233.0
2022-04-17,2022-04-23,Jewelry,343244.0,301.0
2022-04-24,2022-04-30,Jewelry,759301.0,745.0
2022-05-01,2022-05-07,Jewelry,258215.0,259.0
2022-05-08,2022-05-14,Jewelry,224735.0,177.0
2022-05-15,2022-05-21,Jewelry,209772.0,161.0
2022-05-22,2022-05-28,Jewelry,220243.0,199.0
2022-05-29,2022-06-04,Jewelry,221372.0,212.0
2022-06-05,2022-06-11,Jewelry,216031.0,208.0
2022-06-12,2022-06-18,Jewelry,236366.0,211.0
2022-06-19,2022-06-25,Jewelry,225472.0,200.0
2022-06-26,2022-07-02,Jewelry,320532.0,332.0
2022-07-03,2022-07-09,Jewelry,362725.0,363.0
2022-07-10,2022-07-16,Jewelry,247032.0,204.0
2022-07-17,2022-07-23,Jewelry,284882.0,211.0
2022-07-24,2022-07-30,Jewelry,258433.0,246.0
2022-07-31,2022-08-06,Jewelry,206733.0,214.0
2022-08-07,2022-08-13,Jewelry,173812.0,196.0
2022-08-14,2022-08-20,Jewelry,170818.0,189.0
2022-08-21,2022-08-27,Jewelry,186862.0,196.0
2022-08-28,2022-09-03,Jewelry,228645.0,234.0
2022-09-04,2022-09-10,Jewelry,202704.0,204.0
2022-09-11,2022-09-17,Jewelry,233076.0,214.0
2022-09-18,2022-09-24,Jewelry,248049.0,225.0
2022-09-25,2022-10-01,Jewelry,298218.0,264.0
2022-10-02,2022-10-08,Jewelry,219785.0,225.0
2022-10-09,2022-10-15,Jewelry,223416.0,219.0
2022-10-16,2022-10-22,Jewelry,233964.0,194.0
2022-10-23,2022-10-29,Jewelry,231184.0,224.0
2022-10-30,2022-11-05,Jewelry,225764.0,236.0
2022-11-06,2022-11-12,Jewelry,185811.0,205.0
2022-11-13,2022-11-19,Jewelry,166536.0,185.0
2022-11-20,2022-11-26,Jewelry,179024.0,190.0
2022-11-27,2022-12-03,Jewelry,239611.0,278.0
2022-12-04,2022-12-10,Jewelry,209928.0,210.0
2022-12-11,2022-12-17,Jewelry,195989.0,211.0
2022-12-18,2022-12-24,Jewelry,172448.0,177.0
2022-12-25,2022-12-31,Jewelry,219561.0,235.0
2023-01-01,2023-01-07,Jewelry,177937.0,205.0
2023-01-08,2023-01-14,Jewelry,166885.0,200.0
2023-01-15,2023-01-21,Jewelry,151849.0,174.0
2023-01-22,2023-01-28,Jewelry,151758.0,180.0
2023-01-29,2023-02-04,Jewelry,208015.0,238.0
2023-02-05,2023-02-11,Jewelry,202909.0,223.0
2023-02-12,2023-02-18,Jewelry,233235.0,235.0
2023-02-19,2023-02-25,Jewelry,212522.0,215.0
2023-02-26,2023-03-04,Jewelry,274601.0,298.0
2023-03-05,2023-03-11,Jewelry,253570.0,273.0
2023-03-12,2023-03-18,Jewelry,204724.0,218.0
2023-03-19,2023-03-25,Jewelry,189269.0,190.0
2023-03-26,2023-04-01,Jewelry,251950.0,270.0
2023-04-02,2023-04-08,Jewelry,337657.0,355.0
2023-04-09,2023-04-15,Jewelry,425613.0,448.0
2023-04-16,2023-04-22,Jewelry,498205.0,503.0
2023-04-23,2023-04-29,Jewelry,193692.0,199.0
2023-04-30,2023-05-06,Jewelry,209732.0,217.0
2023-05-07,2023-05-13,Jewelry,196266.0,204.0
2023-05-14,2023-05-20,Jewelry,196416.0,186.0
2023-05-21,2023-05-27,Jewelry,218734.0,205.0
2023-05-28,2023-06-03,Jewelry,268415.0,279.0
2023-06-04,2023-06-10,Jewelry,249387.0,266.0
2023-06-11,2023-06-17,Jewelry,250072.0,266.0
2023-06-18,2023-06-24,Jewelry,300039.0,303.0
2023-06-25,2023-07-01,Jewelry,258742.0,327.0
2023-07-02,2023-07-08,Jewelry,267385.0,260.0
2023-07-09,2023-07-15,Jewelry,197356.0,224.0
2023-07-16,2023-07-22,Jewelry,176609.0,190.0
2023-07-23,2023-07-29,Jewelry,185579.0,216.0
2023-07-30,2023-08-05,Jewelry,219711.0,248.0
2023-08-06,2023-08-12,Jewelry,197470.0,224.0
2023-08-13,2023-08-19,Jewelry,185716.0,192.0
2023-08-20,2023-08-26,Jewelry,171337.0,167.0
2023-08-27,2023-09-02,Jewelry,199220.0,226.0
2023-09-03,2023-09-09,Jewelry,185095.0,208.0
2023-09-10,2023-09-16,Jewelry,184272.0,202.0
2023-09-17,2023-09-23,Jewelry,177324.0,201.0
2023-09-24,2023-09-30,Jewelry,260407.0,244.0
2023-10-01,2023-10-07,Jewelry,338654.0,259.0
2023-10-08,2023-10-14,Jewelry,253313.0,213.0
2023-10-15,2023-10-21,Jewelry,174234.0,173.0
2023-10-22,2023-10-28,Jewelry,182485.0,195.0
2023-10-29,2023-11-04,Jewelry,205052.0,219.0
2023-11-05,2023-11-11,Jewelry,192350.0,199.0
2023-11-12,2023-11-18,Jewelry,191069.0,201.0
2023-11-19,2023-11-25,Jewelry,185735.0,183.0
2023-11-26,2023-12-02,Jewelry,200146.0,231.0
2023-12-03,2023-12-09,Jewelry,184755.0,200.0
2023-12-10,2023-12-16,Jewelry,183183.0,194.0
2023-12-17,2023-12-23,Jewelry,181980.0,168.0
2023-12-24,2023-12-30,Jewelry,243179.0,236.0
2023-12-31,2024-01-06,Jewelry,255947.0,261.0
2024-01-07,2024-01-13,Jewelry,220356.0,233.0
2024-01-14,2024-01-20,Jewelry,191877.0,174.0
2024-01-21,2024-01-27,Jewelry,189456.0,179.0
2024-01-28,2024-02-03,Jewelry,254362.0,244.0
2024-02-04,2024-02-10,Jewelry,230225.0,208.0
2024-02-11,2024-02-17,Jewelry,282474.0,229.0
2024-02-18,2024-02-24,Jewelry,239663.0,209.0
2024-02-25,2024-03-02,Jewelry,287358.0,268.0
2024-03-03,2024-03-09,Jewelry,233972.0,223.0
2024-03-10,2024-03-16,Jewelry,189110.0,167.0
2024-03-17,2024-03-23,Jewelry,302794.0,238.0
2024-03-24,2024-03-30,Jewelry,403931.0,368.0
2024-03-31,2024-04-06,Jewelry,601483.0,594.0
2024-04-07,2024-04-13,Jewelry,375938.0,380.0
2024-04-14,2024-04-20,Jewelry,196125.0,158.0
2024-04-21,2024-04-27,Jewelry,213598.0,165.0
2024-04-28,2024-05-04,Jewelry,278494.0,239.0
2024-05-05,2024-05-11,Jewelry,252507.0,210.0
2024-05-12,2024-05-18,Jewelry,229109.0,193.0
2024-05-19,2024-05-25,Jewelry,224702.0,183.0
2024-05-26,2024-06-01,Jewelry,295559.0,278.0
2024-06-02,2024-06-08,Jewelry,288140.0,275.0
2024-06-09,2024-06-15,Jewelry,337375.0,331.0
2024-06-16,2024-06-22,Jewelry,166697.0,144.0
2024-06-23,2024-06-29,Jewelry,240048.0,206.0
2024-06-30,2024-07-06,Jewelry,231573.0,226.0
2024-07-07,2024-07-13,Jewelry,191719.0,193.0
2024-07-14,2024-07-20,Jewelry,176812.0,160.0
2024-07-21,2024-07-27,Jewelry,209978.0,172.0
2024-07-28,2024-08-03,Jewelry,258589.0,243.0
2024-08-04,2024-08-10,Jewelry,244875.0,212.0
2024-08-11,2024-08-17,Jewelry,209936.0,183.0
2024-08-18,2024-08-24,Jewelry,183177.0,140.0
2024-08-25,2024-08-31,Jewelry,229916.0,198.0
2024-09-01,2024-09-07,Jewelry,247840.0,225.0
2024-09-08,2024-09-14,Jewelry,237990.0,224.0
2024-09-15,2024-09-21,Jewelry,237550.0,226.0
2024-09-22,2024-09-28,Jewelry,243937.0,233.0
2024-09-29,2024-10-05,Jewelry,263504.0,237.0
2024-10-06,2024-10-12,Jewelry,261473.0,216.0
2024-10-13,2024-10-19,Jewelry,233955.0,192.0
2024-10-20,2024-10-26,Jewelry,218327.0,169.0
2024-10-27,2024-11-02,Jewelry,288706.0,239.0
2024-11-03,2024-11-09,Jewelry,358892.0,246.0
2024-11-10,2024-11-16,Jewelry,343681.0,248.0
2024-11-17,2024-11-23,Jewelry,277473.0,188.0
2024-11-24,2024-11-30,Jewelry,266210.0,223.0
2024-12-01,2024-12-07,Jewelry,288130.0,238.0
2024-12-08,2024-12-14,Jewelry,260028.0,215.0
2024-12-15,2024-12-21,Jewelry,249763.0,184.0
2024-12-22,2024-12-28,Jewelry,315021.0,231.0
2024-12-29,2025-01-04,Jewelry,355404.0,285.0
2025-01-05,2025-01-11,Jewelry,286621.0,234.0
2025-01-12,2025-01-18,Jewelry,233628.0,178.0
2025-01-19,2025-01-25,Jewelry,226215.0,162.0
2025-01-26,2025-02-01,Jewelry,292023.0,229.0
2025-02-02,2025-02-08,Jewelry,279800.0,218.0
2025-02-09,2025-02-15,Jewelry,297396.0,213.0
2025-02-16,2025-02-22,Jewelry,262777.0,201.0
2025-02-23,2025-03-01,Jewelry,334264.0,245.0
2025-03-02,2025-03-08,Jewelry,319704.0,231.0
2025-03-09,2025-03-15,Jewelry,419215.0,300.0
2025-03-16,2025-03-22,Jewelry,544449.0,403.0
2025-03-23,2025-03-29,Jewelry,985781.0,837.0
2025-03-30,2025-04-05,Jewelry,249070.0,184.0
2025-04-06,2025-04-12,Jewelry,327696.0,206.0
2025-04-13,2025-04-19,Jewelry,271435.0,178.0
2025-04-20,2025-04-26,Jewelry,320755.0,181.0
2025-04-27,2025-05-03,Jewelry,361085.0,248.0
2025-05-04,2025-05-10,Jewelry,291867.0,224.0
2025-05-11,2025-05-17,Jewelry,330450.0,227.0
2025-05-18,2025-05-24,Jewelry,287976.0,210.0
2025-05-25,2025-05-31,Jewelry,368098.0,313.0
2025-06-01,2025-06-07,Jewelry,344343.0,337.0
2025-06-08,2025-06-14,Jewelry,300056.0,247.0
2025-06-15,2025-06-21,Jewelry,261784.0,221.0
2025-06-22,2025-06-28,Jewelry,352701.0,280.0
2025-06-29,2025-07-05,Jewelry,331586.0,282.0
2025-07-06,2025-07-12,Jewelry,305494.0,251.0
2025-09-21,2025-09-27,Jewelry,325555.0,279.0
2025-09-28,2025-10-04,Jewelry,456070.0,341.0
2025-10-05,2025-10-11,Jewelry,432615.0,307.0
2025-10-12,2025-10-18,Jewelry,429803.0,276.0
2025-10-19,2025-10-25,Jewelry,390688.0,252.0
2025-10-26,2025-11-01,Jewelry,418480.0,325.0
2025-11-02,2025-11-08,Jewelry,348866.0,290.0
2025-11-09,2025-11-15,Jewelry,325279.0,273.0
2025-11-16,2025-11-22,Jewelry,335797.0,263.0
2025-11-23,2025-11-29,Jewelry,354453.0,300.0
2025-11-30,2025-12-06,Jewelry,325903.0,289.0
2025-12-07,2025-12-13,Jewelry,329708.0,278.0
2025-12-14,2025-12-20,Jewelry,291854.0,242.0
2025-12-21,2025-12-27,Jewelry,367697.0,268.0
2025-12-28,2026-01-03,Jewelry,544124.0,381.0
2026-01-04,2026-01-10,Jewelry,422540.0,332.0
2026-01-11,2026-01-17,Jewelry,406031.0,307.0
2026-01-18,2026-01-24,Jewelry,394622.0,251.0
2026-01-25,2026-01-31,Jewelry,613692.0,327.0
2026-02-01,2026-02-07,Jewelry,579571.0,344.0
2026-02-08,2026-02-14,Jewelry,436002.0,328.0
2026-02-15,2026-02-21,Jewelry,362291.0,275.0
2026-02-22,2026-02-28,Jewelry,510452.0,348.0
2026-03-01,2026-03-07,Jewelry,693112.0,489.0
2026-03-08,2026-03-14,Jewelry,785396.0,590.0
2026-03-15,2026-03-21,Jewelry,1003903.0,637.0
2026-04-05,2026-04-11,Jewelry,414007.0,290.0
2026-04-12,2026-04-18,Jewelry,342426.0,252.0
2026-04-19,2026-04-25,Jewelry,341200.0,231.0
2026-04-26,2026-05-02,Jewelry,499539.0,344.0
2026-05-03,2026-05-09,Jewelry,445519.0,314.0
2026-05-10,2026-05-16,Jewelry,427811.0,319.0
2026-05-17,2026-05-23,Jewelry,560128.0,374.0
2026-05-24,2026-05-30,Jewelry,472959.0,404.0
2026-05-31,2026-06-06,Jewelry,550745.0,351.0
2026-06-07,2026-06-13,Jewelry,638839.0,368.0
2026-06-14,2026-06-20,Jewelry,493781.0,314.0
2026-06-21,2026-06-27,Jewelry,477603.0,317.0
2026-06-28,2026-07-04,Jewelry,573452.0,428.0
2026-07-05,2026-07-11,Jewelry,421366.0,347.0
2026-07-12,2026-07-18,Jewelry,413696.0,314.0
2026-07-19,2026-07-25,Jewelry,346795.0,279.0
2026-07-26,2026-08-01,Jewelry,418648.0,359.0
2026-08-02,2026-08-08,Jewelry,365680.0,321.0
2020-05-10,2020-05-16,Miscellaneous Goods and Services,434998.0,1156.0
2020-05-17,2020-05-23,Miscellaneous Goods and Services,439996.0,1236.0
2020-05-24,2020-05-30,Miscellaneous Goods and Services,187187.0,722.0
2020-05-31,2020-06-06,Miscellaneous Goods and Services,628740.0,1493.0
2020-06-07,2020-06-13,Miscellaneous Goods and Services,545932.0,1397.0
2020-06-14,2020-06-20,Miscellaneous Goods and Services,525963.0,1356.0
2020-06-20,2020-06-26,Miscellaneous Goods and Services,676995.0,1654.0
2020-06-28,2020-07-04,Miscellaneous Goods and Services,842753.0,2000.0
2020-07-05,2020-07-11,Miscellaneous Goods and Services,530507.0,1848.0
2020-07-12,2020-07-18,Miscellaneous Goods and Services,503782.0,1784.0
2020-07-19,2020-07-25,Miscellaneous Goods and Services,542373.0,1809.0
2020-07-26,2020-08-01,Miscellaneous Goods and Services,579395.0,2189.0
2020-08-02,2020-08-08,Miscellaneous Goods and Services,401695.0,1723.0
2020-08-09,2020-08-15,Miscellaneous Goods and Services,520198.0,1945.0
2020-08-16,2020-08-22,Miscellaneous Goods and Services,482620.0,1873.0
2020-08-23,2020-08-29,Miscellaneous Goods and Services,595687.0,2174.0
2020-08-30,2020-09-05,Miscellaneous Goods and Services,653466.0,2412.0
2020-09-06,2020-09-12,Miscellaneous Goods and Services,567763.0,2360.0
2020-09-13,2020-09-19,Miscellaneous Goods and Services,532454.0,2318.0
2020-09-20,2020-09-26,Miscellaneous Goods and Services,589291.0,2548.0
2020-09-27,2020-10-03,Miscellaneous Goods and Services,798764.0,3051.0
2020-10-04,2020-10-10,Miscellaneous Goods and Services,595931.0,2761.0
2020-10-11,2020-10-17,Miscellaneous Goods and Services,518954.0,2757.0
2020-10-18,2020-10-24,Miscellaneous Goods and Services,511167.0,2758.0
2020-10-25,2020-10-31,Miscellaneous Goods and Services,723317.0,3517.0
2020-11-01,2020-11-07,Miscellaneous Goods and Services,655517.0,3446.0
2020-11-08,2020-11-14,Miscellaneous Goods and Services,580230.0,3461.0
2020-11-15,2020-11-21,Miscellaneous Goods and Services,548086.0,3411.0
2020-11-22,2020-11-28,Miscellaneous Goods and Services,664040.0,3938.0
2020-11-29,2020-12-05,Miscellaneous Goods and Services,763908.0,4338.0
2020-12-06,2020-12-12,Miscellaneous Goods and Services,662558.0,4187.0
2020-12-13,2020-12-19,Miscellaneous Goods and Services,626526.0,4107.0
2020-12-20,2020-12-26,Miscellaneous Goods and Services,632078.0,4190.0
2020-12-27,2021-01-02,Miscellaneous Goods and Services,921938.0,5594.0
2021-01-03,2021-01-09,Miscellaneous Goods and Services,724906.0,5071.0
2021-01-10,2021-01-16,Miscellaneous Goods and Services,650651.0,5086.0
2021-01-17,2021-01-23,Miscellaneous Goods and Services,596022.0,4642.0
2021-01-24,2021-01-30,Miscellaneous Goods and Services,795181.0,5685.0
2021-01-31,2021-02-06,Miscellaneous Goods and Services,763644.0,5568.0
2021-02-07,2021-02-13,Miscellaneous Goods and Services,643578.0,5272.0
2021-02-14,2021-02-20,Miscellaneous Goods and Services,602747.0,5123.0
2021-02-21,2021-02-27,Miscellaneous Goods and Services,641254.0,5161.0
2021-02-28,2021-03-06,Miscellaneous Goods and Services,884844.0,6495.0
2021-03-07,2021-03-13,Miscellaneous Goods and Services,752334.0,6381.0
2021-03-14,2021-03-20,Miscellaneous Goods and Services,717088.0,6313.0
2021-03-21,2021-03-27,Miscellaneous Goods and Services,731449.0,6405.0
2021-03-28,2021-04-03,Miscellaneous Goods and Services,995364.0,7807.0
2021-04-04,2021-04-10,Miscellaneous Goods and Services,838485.0,7394.0
2021-04-11,2021-04-17,Miscellaneous Goods and Services,691595.0,6580.0
2021-04-18,2021-04-24,Miscellaneous Goods and Services,623900.0,5882.0
2021-04-25,2021-05-01,Miscellaneous Goods and Services,930669.0,7593.0
2021-05-02,2021-05-08,Miscellaneous Goods and Services,968543.0,7992.0
2021-05-09,2021-05-15,Miscellaneous Goods and Services,683164.0,7993.0
2021-05-16,2021-05-22,Miscellaneous Goods and Services,593745.0,6552.0
2021-05-23,2021-05-29,Miscellaneous Goods and Services,823460.0,8031.0
2021-05-30,2021-06-05,Miscellaneous Goods and Services,898668.0,8662.0
2021-06-06,2021-06-12,Miscellaneous Goods and Services,814394.0,8558.0
2021-06-13,2021-06-19,Miscellaneous Goods and Services,760689.0,8137.0
2021-06-20,2021-06-26,Miscellaneous Goods and Services,777151.0,8101.0
2021-06-27,2021-07-03,Miscellaneous Goods and Services,1050353.0,9886.0
2021-07-04,2021-07-10,Miscellaneous Goods and Services,894643.0,9279.0
2021-07-11,2021-07-17,Miscellaneous Goods and Services,902260.0,9390.0
2021-07-18,2021-07-24,Miscellaneous Goods and Services,488496.0,7693.0
2021-07-25,2021-07-31,Miscellaneous Goods and Services,960861.0,9734.0
2021-08-01,2021-08-07,Miscellaneous Goods and Services,901805.0,9745.0
2021-08-08,2021-08-14,Miscellaneous Goods and Services,828684.0,9688.0
2021-08-15,2021-08-21,Miscellaneous Goods and Services,733370.0,8933.0
2021-08-22,2021-08-28,Miscellaneous Goods and Services,925369.0,10310.0
2021-08-29,2021-09-04,Miscellaneous Goods and Services,972101.0,10585.0
2021-09-05,2021-09-11,Miscellaneous Goods and Services,865489.0,10408.0
2021-09-12,2021-09-18,Miscellaneous Goods and Services,806296.0,9887.0
2021-09-19,2021-09-25,Miscellaneous Goods and Services,837544.0,9769.0
2021-09-26,2021-10-02,Miscellaneous Goods and Services,1119082.0,11675.0
2021-10-03,2021-10-09,Miscellaneous Goods and Services,915206.0,11043.0
2021-10-10,2021-10-16,Miscellaneous Goods and Services,833293.0,10931.0
2021-10-17,2021-10-23,Miscellaneous Goods and Services,764427.0,10163.0
2021-10-24,2021-10-30,Miscellaneous Goods and Services,996442.0,11990.0
2021-10-31,2021-11-06,Miscellaneous Goods and Services,991119.0,12102.0
2021-11-07,2021-11-13,Miscellaneous Goods and Services,881633.0,11780.0
2021-11-14,2021-11-20,Miscellaneous Goods and Services,817302.0,10899.0
2021-11-21,2021-11-27,Miscellaneous Goods and Services,916906.0,11513.0
2021-11-28,2021-12-04,Miscellaneous Goods and Services,1233884.0,13780.0
2021-12-05,2021-12-11,Miscellaneous Goods and Services,998908.0,12565.0
2021-12-12,2021-12-18,Miscellaneous Goods and Services,897852.0,11696.0
2021-12-19,2021-12-25,Miscellaneous Goods and Services,846873.0,11053.0
2021-12-26,2022-01-01,Miscellaneous Goods and Services,1162429.0,13703.0
2022-01-02,2022-01-08,Miscellaneous Goods and Services,1029324.0,12946.0
2022-01-09,2022-01-15,Miscellaneous Goods and Services,945571.0,12726.0
2022-01-16,2022-01-22,Miscellaneous Goods and Services,854381.0,11608.0
2022-01-23,2022-01-29,Miscellaneous Goods and Services,1040470.0,13257.0
2022-01-30,2022-02-05,Miscellaneous Goods and Services,1110149.0,13752.0
2022-02-06,2022-02-12,Miscellaneous Goods and Services,960371.0,12981.0
2022-02-13,2022-02-19,Miscellaneous Goods and Services,893012.0,12505.0
2022-02-20,2022-02-26,Miscellaneous Goods and Services,947063.0,12863.0
2022-02-27,2022-03-05,Miscellaneous Goods and Services,1281885.0,15262.0
2022-03-06,2022-03-12,Miscellaneous Goods and Services,1112794.0,14788.0
2022-03-13,2022-03-19,Miscellaneous Goods and Services,1062211.0,13981.0
2022-03-20,2022-03-26,Miscellaneous Goods and Services,1051382.0,14010.0
2022-03-27,2022-04-02,Miscellaneous Goods and Services,1394155.0,16991.0
2022-04-03,2022-04-09,Miscellaneous Goods and Services,1019761.0,12777.0
2022-04-10,2022-04-16,Miscellaneous Goods and Services,1014644.0,13161.0
2022-04-17,2022-04-23,Miscellaneous Goods and Services,1051983.0,12891.0
2022-04-24,2022-04-30,Miscellaneous Goods and Services,1758498.0,19073.0
2022-05-01,2022-05-07,Miscellaneous Goods and Services,781540.0,13833.0
2022-05-08,2022-05-14,Miscellaneous Goods and Services,1013936.0,14504.0
2022-05-15,2022-05-21,Miscellaneous Goods and Services,944913.0,14043.0
2022-05-22,2022-05-28,Miscellaneous Goods and Services,1158994.0,16137.0
2022-05-29,2022-06-04,Miscellaneous Goods and Services,1222367.0,16856.0
2022-06-05,2022-06-11,Miscellaneous Goods and Services,1116543.0,16570.0
2022-06-12,2022-06-18,Miscellaneous Goods and Services,1073504.0,15766.0
2022-06-19,2022-06-25,Miscellaneous Goods and Services,1018827.0,14772.0
2022-06-26,2022-07-02,Miscellaneous Goods and Services,1507384.0,19276.0
2022-07-03,2022-07-09,Miscellaneous Goods and Services,1357417.0,18767.0
2022-07-10,2022-07-16,Miscellaneous Goods and Services,838557.0,14897.0
2022-07-17,2022-07-23,Miscellaneous Goods and Services,998865.0,15188.0
2022-07-24,2022-07-30,Miscellaneous Goods and Services,1302113.0,18410.0
2022-07-31,2022-08-06,Miscellaneous Goods and Services,1227556.0,17726.0
2022-08-07,2022-08-13,Miscellaneous Goods and Services,1149196.0,17927.0
2022-08-14,2022-08-20,Miscellaneous Goods and Services,1102792.0,17172.0
2022-08-21,2022-08-27,Miscellaneous Goods and Services,1193096.0,17854.0
2022-08-28,2022-09-03,Miscellaneous Goods and Services,1457918.0,20405.0
2022-09-04,2022-09-10,Miscellaneous Goods and Services,1178183.0,18276.0
2022-09-11,2022-09-17,Miscellaneous Goods and Services,1123031.0,18184.0
2022-09-18,2022-09-24,Miscellaneous Goods and Services,1118113.0,17238.0
2022-09-25,2022-10-01,Miscellaneous Goods and Services,1461023.0,20158.0
2022-10-02,2022-10-08,Miscellaneous Goods and Services,1256749.0,19635.0
2022-10-09,2022-10-15,Miscellaneous Goods and Services,1141369.0,19014.0
2022-10-16,2022-10-22,Miscellaneous Goods and Services,1034139.0,17354.0
2022-10-23,2022-10-29,Miscellaneous Goods and Services,1277494.0,19845.0
2022-10-30,2022-11-05,Miscellaneous Goods and Services,1325827.0,20422.0
2022-11-06,2022-11-12,Miscellaneous Goods and Services,1170055.0,19401.0
2022-11-13,2022-11-19,Miscellaneous Goods and Services,1062914.0,17797.0
2022-11-20,2022-11-26,Miscellaneous Goods and Services,1086316.0,17604.0
2022-11-27,2022-12-03,Miscellaneous Goods and Services,1540738.0,22101.0
2022-12-04,2022-12-10,Miscellaneous Goods and Services,1232254.0,19153.0
2022-12-11,2022-12-17,Miscellaneous Goods and Services,1203058.0,19532.0
2022-12-18,2022-12-24,Miscellaneous Goods and Services,1060790.0,17499.0
2022-12-25,2022-12-31,Miscellaneous Goods and Services,1450130.0,20758.0
2023-01-01,2023-01-07,Miscellaneous Goods and Services,1233890.0,19505.0
2023-01-08,2023-01-14,Miscellaneous Goods and Services,1179351.0,19509.0
2023-01-15,2023-01-21,Miscellaneous Goods and Services,1060407.0,18047.0
